longitude,latitude,geoid
-73.5455168,41.0571898,8014917556
-73.5533562,41.094417299999996,8113897972
-73.5356009,41.075056899999993,8117717164
-73.5569685,41.1137815,8140725889
-73.5671976,41.1523024,8017037204
-73.5235886,41.084581,8175565819
-73.5106649,41.0413412,7972060918
-73.5615372,41.101643900000006,8133415564
-73.5295134,41.10798849999999,8140812150
-73.5756014,41.1377549,8016948504
-73.5214216,41.0465786,7972044605
-73.524099,41.0510622,7972040658
-73.5216694,41.0541848,7990535907
-73.5884835,41.143309,8017021162
-73.5407101,41.0814464,8043157596
-73.5202609,41.073868,8175660308
-73.5225964,41.0934162,8175516938
-73.5850039,41.123149200000007,8016948974
-73.5554381,41.10024580000001,8133416722
-73.5201613,41.0541456,7990535945
-73.5566328,41.1003067,8133411493
-73.5284942,41.0762323,8117720142
-73.5648221,41.1615067,8017194608
-73.5644036,41.149989,8017042223
-73.5292968,41.0857567,8127724027
-73.5243999,41.0776603,8175567357
-73.5283269,41.0613678,8008298110
-73.5394814,41.0854714,8043157886
-73.5470208,41.0867075,8113869211
-73.5064698,41.0512838,7965541489
-73.5614059,41.099232,8133412044
-73.5297559,41.115513,8140918480
-73.5543444,41.0505035,8070698603
-73.5694541,41.1587227,8017191633
-73.5246844,41.0872012,8175522145
-73.5378729,41.0740189,8117721299
-73.5086806,41.05740620000001,7965621123
-73.5128811,41.068305499999994,7979296771
-73.5297985,41.06953,8117727742
-73.537288900000007,41.095532100000007,8140623274
-73.544184,41.0950211,8113874681
-73.525787000000008,41.0579935,7990535203
-73.5107883,41.0654405,7979294715
-73.5894782,41.1189597,8020629642
-73.5561988,41.0660297,8042178210
-73.5247855,41.0535153,7990528199
-73.5133624,41.0720251,8175701005
-73.5250205,41.0881599,8175523786
-73.5363508,41.0878315,8128331396
-73.5944104,41.1504747,8017022411
-73.5496925,41.040004300000007,8041523901
-73.559701200000021,41.1771866,8017230587
-73.5908835,41.1449106,8017023060
-73.507638,41.0517816,7965616058
-73.5115524,41.0669159,7979297705
-73.5562533,41.045336000000006,8070694769
-73.5299388,41.032238100000008,7983149468
-73.5889286,41.1544628,8017018168
-73.596593100000021,41.1223481,8016948437
-73.5164399,41.065351299999996,8005211741
-73.5440464,41.0899112,8113872272
-73.5518852,41.090461400000009,8113902653
-73.52245,41.0938205,8175523883
-73.5764461,41.1119176,8020630055
-73.5321966,41.1274463,8023589831
-73.5524851,41.1038812,8133411625
-73.5091107,41.0437529,7965537510
-73.5803486,41.1323694,8016941269
-73.5643644,41.1107487,8140641754
-73.5611593,41.1523895,8017039663
-73.5726963,41.13134509999999,8016990461
-73.5082909,41.0524583,7965622338
-73.5361432,41.08868979999999,8128329693
-73.5295448,41.0369272,7983366516
-73.5629945,41.1632356,8017198272
-73.5849609,41.1561279,8017022192
-73.5114885,41.0679169,7979297552
-73.5079822,41.0550805,7965618590
-73.5272337,41.0753513,8117728150
-73.583758,41.1211814,8020625817
-73.5740528,41.1475228,8017010979
-73.5238103,41.0519245,7990536194
-73.5323829,41.037845700000005,7983367565
-73.5279619,41.0873002,8128332104
-73.5412072,41.0967339,8140592934
-73.5129507,41.0447841,7965536991
-73.5925082,41.100133499999991,8023748281
-73.553178,41.0956958,8133413580
-73.5917175,41.1237696,8016951711
-73.5106607,41.069811800000004,8175693477
-73.5207918,41.1067023,8156837220
-73.5446725,41.09713,8140586425
-73.550583500000016,41.0523929,8014922234
-73.5299654,41.088137599999996,8128327951
-73.5217494,41.0487987,7972051153
-73.5394752,41.0663236,8008396293
-73.5733402,41.1333679,8016984516
-73.5299177,41.0278037,7983149805
-73.5221621,41.048359900000008,7972046709
-73.5533929,41.1198026,8140726005
-73.5412942,41.0887635,8113874416
-73.5375649,41.0904893,8128331566
-73.6061936,41.1429097,8034384936
-73.5098396,41.053631199999991,7965616709
-73.5335389,41.0593919,8014459775
-73.5548674,41.0683372,8042177237
-73.5722672,41.0855402,8041436554
-73.5546881,41.0930272,8113902699
-73.5696552,41.170846200000007,8017173548
-73.6063224,41.153520400000005,8034326353
-73.5185681,41.1036885,8166789186
-73.5561946,41.1026267,8133413235
-73.5774779,41.145655700000006,8017019774
-73.5598296,41.105160000000005,8140698824
-73.5514264,41.0454957,8070700694
-73.5578617,41.047295,8070699759
-73.5294126,41.026369299999992,7983149564
-73.5654989,41.1358141,8016991909
-73.578556200000008,41.085580499999992,8023794816
-73.5520302,41.124766199999996,8016990689
-73.5481616,41.0499354,8020602800
-73.5731262,41.1047238,8140643926
-73.5550607,41.0895257,8113899829
-73.5700732,41.165701699999993,8017198516
-73.5441638,41.1500534,8023614300
-73.5437846,41.0811598,8043159360
-73.5293866,41.124689700000005,8023590241
-73.520054,41.0493099,7972044667
-73.538503,41.0997667,8140620547
-73.5791256,41.1473021,8017018382
-73.5823394,41.1172873,8020626324
-73.5588564,41.1477794,8017038490
-73.539973,41.0880086,8113871179
-73.5476521,41.04270369999999,8020605723
-73.5631247,41.0854033,8041471407
-73.5476196,41.0423352,8041526013
-73.5832305,41.1158304,8020625338
-73.561925,41.1162872,8140726874
-73.5188609,41.049803600000004,7972050343
-73.515822,41.0689702,8175658347
-73.5321978,41.108343499999989,8140812209
-73.5508551,41.039503000000011,8041526365
-73.5412713,41.0919758,8113869670
-73.5930414,41.1532015,8017012189
-73.5509332,41.0380494,8277036104
-73.5349874,41.1489345,8023620370
-73.5643011,41.0641715,8048849472
-73.5870894,41.1213892,8020628878
-73.5668539,41.0798108,8041448357
-73.5495086,41.162558399999995,8023634902
-73.534374,41.0470808,8008597704
-73.5478292,41.089643000000009,8113871345
-73.5582684,41.1346317,8016990410
-73.5706209,41.1230413,8016986488
-73.5371683,41.097443799999994,8140620727
-73.5372225,41.0591749,8014462759
-73.5588272,41.0630499,8042179274
-73.5765821,41.1156174,8020631800
-73.5394826,41.0457144,8020606418
-73.5281141,41.0548025,8014460042
-73.5473119,41.0992716,8140590218
-73.5574406,41.0723992,8041454367
-73.532678,41.0924706,8128331805
-73.5176683,41.0922317,8175521465
-73.5427077,41.0545653,8014920322
-73.5312787,41.0963531,8140620388
-73.5600444,41.0817039,8041472498
-73.5963352,41.1339738,8016946684
-73.5454636,41.116712200000009,8140833836
-73.5257383,41.033434,7982345258
-73.5153279,41.11164569999999,8156837667
-73.5343217,41.117138,8140918030
-73.5458797,41.1366229,8023594754
-73.5226952,41.0253825,7982339749
-73.5939913,41.153924900000007,8017011761
-73.5634055,41.1724955,8017195488
-73.3419736,41.1348502,8210455763
-73.3234572,41.1626008,8200358857
-73.3312214,41.1730541,8200357751
-73.3393167,41.1437056,8204333234
-73.3279551,41.1345778,8210452729
-73.3654438,41.1784041,8043514285
-73.3755255,41.1160981,8214604775
-73.312665,41.1315229,8210449528
-73.3311419,41.179179000000005,8043615004
-73.3764506,41.1010232,8118753460
-73.3630424,41.1311462,8214601688
-73.326543,41.1491431,8204347546
-73.3702332,41.1408747,8200779689
-73.3593791,41.1505831,7965561134
-73.3514736,41.151974900000006,8204338843
-73.3849739,41.1693424,8199913556
-73.3825748,41.1771241,8043472650
-73.3773743,41.175648100000004,8043510846
-73.3489278,41.154774400000008,8204342304
-73.3652115,41.1278578,8214641507
-73.3636772,41.161243700000007,8199926820
-73.3376702,41.135390400000006,8210437315
-73.360646,41.150350900000007,7965560649
-73.3558305,41.1714909,8199912221
-73.3551409,41.128129199999989,8214617005
-73.3296082,41.1729281,8200352068
-73.3550334,41.148383999999993,7965560748
-73.3573963,41.1436849,8200789447
-73.3106003,41.1443308,8204352126
-73.3475206,41.1878005,8043616830
-73.348808,41.1146266,8210437178
-73.3598799,41.1481602,7965564638
-73.3720387,41.098450899999996,8118800035
-73.3299559,41.163524899999992,8200344304
-73.366072,41.115403799999996,8214603408
-73.3602214,41.1540873,7965566130
-73.36331180000002,41.16767680000001,8199914918
-73.3136829,41.15221609999999,8204348172
-73.3039247,41.1404564,8207862730
-73.3250602,41.1413445,8204346396
-73.3357825,41.1287402,8210449135
-73.3196947,41.1634081,8200347711
-73.3801656,41.1070156,8298639680
-73.3690346,41.134692500000007,8214642053
-73.3852268,41.1719299,8199922277
-73.371526500000016,41.1404463,8200779657
-73.3629773,41.1595545,8199912770
-73.3177984,41.1379475,8210447089
-73.3665392,41.1270272,8214645219
-73.3215369,41.1398863,8204313859
-73.315162700000016,41.1524564,8204350158
-73.3545205,41.108852600000006,8120163024
-73.348331,41.1710507,8200364019
-73.3593472,41.1464927,8200789292
-73.3697995,41.096768,8118799600
-73.3207617,41.1512446,8204353986
-73.370722,41.1583855,8199907336
-73.3336272,41.1691487,8200357382
-73.3729113,41.0980429,8118800051
-73.3583716,41.1510884,7965560611
-73.3122391,41.14078589999999,8204347048
-73.3698116,41.1729921,8199925098
-73.3507319,41.128204,8210422264
-73.3406668,41.174291,8043607502
-73.3653239,41.153550500000009,7965567705
-73.3709656,41.1379778,8214622675
-73.3499592,41.1865595,8043615487
-73.3504568,41.1271174,8210441075
-73.348,41.1341161,8210445158
-73.357712700000008,41.149287100000009,7965564256
-73.3806233,41.1212765,8298653961
-73.3761354,41.0997585,8118797697
-73.3563925,41.1473464,8200784370
-73.3230925,41.1537289,8204346338
-73.3387646,41.1406456,8204327315
-73.3377398,41.14093419999999,8204351043
-73.3576924,41.1802499,8043514620
-73.3096677,41.1331737,8210435964
-73.3593918,41.139989400000005,8200787692
-73.3527632,41.1469122,8204330811
-73.308617,41.1330273,8210420341
-73.3528521,41.1483539,8204345599
-73.3305473,41.1113948,8121738594
-73.35349,41.1495229,8204316903
-73.3439744,41.1265605,8210429424
-73.3803818,41.1733758,8199918569
-73.3445938,41.152805,8204342631
-73.3601431,41.1280238,8214643027
-73.3594177,41.1274915,8214605421
-73.347011,41.154673,8204355204
-73.3620413,41.143861000000008,8200784181
-73.331011,41.170323700000004,8200348711
-73.3822957,41.1797883,8043472548
-73.3726269,41.1572676,8199928185
-73.3722202,41.1577676,8199925223
-73.3380545,41.182647200000005,8043616168
-73.3597121,41.156731799999996,8199920734
-72.9577734,41.3104329,5059392111
-72.9394636,41.2961096,4060902875
-72.9305261,41.2974379,2926860782
-72.9390083,41.30036530000001,4060904304
-72.9002871,41.303819700000005,3557379545
-72.9403067,41.3018812,4060904366
-72.8962425,41.3033654,3557379534
-72.9440069,41.2976734,4060904119
-72.5443131,41.2519657,7607139657
-72.9267839,41.3013888,9128360002
-72.9460432,41.314000600000007,5059392349
-72.8937247,41.265824899999991,7273598560
-72.9522327,41.3156545,5059392385
-72.9395109,41.2976964,4060904125
-72.8995984,41.3104687,3557379701
-72.9509082,41.2716314,3212443982
-72.9392339,41.3023202,5893925296
-72.8915784,41.2983333,7409443214
-72.938309400000009,41.2948535,2768926450
-72.9397522,41.3164942,5892081938
-72.9286816,41.28307749999999,7415894181
-72.9374556,41.2927115,7415898462
-72.894955,41.2956987,7409062805
-72.8778137,41.31527470000001,3667345123
-72.8924088,41.2561222,7273594768
-72.9400139,41.316377900000006,5892081932
-73.2567792,41.1848311,2381568572
-73.571256900000009,41.0280647,8277052242
-73.5883066,41.0423933,8277061876
-73.5744815,41.0407917,8277083611
-73.6146057,41.03617,8282717188
-73.6368814,41.0576111,8034468647
-73.5912156,41.0136076,7967401844
-73.578798,41.037670200000008,8277062541
-73.6527568,41.00458789999999,7956468191
-73.6693343,41.041429499999992,8246530581
-73.5761165,41.0272558,8277025024
-73.611280500000021,41.0204723,8038372869
-73.665205,41.0292055,8246503424
-73.6648699,41.0520511,8038538805
-73.5739752,41.0463427,8277042801
-73.5899626,41.0142682,7967401731
-73.6066229,41.0290963,8282732046
-73.6418542,41.0181743,8282746569
-73.6102929,41.0197022,8038372999
-73.6495203,41.0057045,7956469222
-73.6702611,41.040424,8246531701
-73.5651433,41.031734000000007,8277051813
-73.5785382,41.0529174,8199199828
-73.6579465,41.0219169,7965098148
-73.5727508,41.051590199999993,8067350828
-73.6284019,41.082876199999994,8034482642
-73.6532956,41.0103932,7956527778
-73.5884469,41.0507669,8277051522
-73.6324867,41.03424540000001,8199828569
-73.6168373,41.0254682,8282739166
-73.6665677,41.032144100000004,8246537123
-73.5737081,41.0377308,8277066982
-73.5838641,41.0474392,8277054947
-73.6703866,41.040648,8246483286
-73.5716264,41.056324300000007,8067352071
-73.5682357,41.028825,8277061923
-73.6250146,41.035466799999995,8199828175
-73.6255979,41.0313186,8282733265
-73.5681523,41.0244127,7967494392
-73.5571228,41.0199109,7967442726
-73.5916608,41.029345299999996,8277057881
-73.617444,41.043280900000006,8282748964
-73.6642965,41.0349414,8246535153
-73.5788797,41.0275727,8277036991
-73.5892225,41.033013300000007,8277062547
-73.6668448,41.0297078,8246509040
-73.6796958,41.046017899999995,8246505502
-73.6563892,41.0201146,7965100959
-73.6539106,41.0150615,7956518967
-73.5724544,41.0273871,8277035464
-73.5641702,41.0365527,8277023837
-73.5716675,41.0573534,8067352563
-73.5948119,41.058308899999993,8199172683
-73.6030067,41.062833899999994,8034438456
-73.6449122,41.0251648,8039676608
-73.6709613,41.0405856,8246515223
-73.6471106,41.097205400000007,8038686193
-73.5626781,41.0229474,7967438195
-73.5736696,41.0397778,8277024238
-73.581761,41.0654047,8199159577
-73.6432274,41.0367983,8199823094
-73.5792359,41.0275587,8277031965
-73.5860928,41.0373875,8277086058
-73.5972749,41.0372406,8277008837
-73.6271258,41.030539499999996,8039910566
-73.5705152,41.0233875,7967495404
-73.5643438,41.0313786,8277009084
-73.6011581,41.038089099999993,8282742020
-73.6328816,41.0339082,8199810328
-73.6035471,41.0887114,8026869900
-73.6254854,41.0493905,8199825162
-73.6540465,41.0153556,7956525990
-73.570717,41.0402591,8277083862
-73.6678443,41.0434757,8246554875
-73.637205,41.0260011,8039673965
-73.5970362,41.037320400000006,8277038997
-73.6040553,41.0538191,8034448008
-73.6689272,41.031585000000007,8246537551
-73.6211466,41.0723255,8026905132
-73.6539181,41.0037987,7956472983
-73.6363471,41.0310622,8282746264
-73.5655283,41.0304238,8277073473
-73.6717626,41.105533,8038812185
-73.6970773,41.108898100000005,8041224887
-73.5787484,41.0358299,8277068868
-73.5926175,41.0163624,8038380471
-73.5906727,41.047160100000006,8277070493
-73.5859204,41.0731982,8023796341
-73.616408,41.0211645,7968811517
-73.6477399,41.0763887,8034489751
-73.580219500000013,41.0535899,8199203542
-73.6379572,41.018067399999993,8282714584
-73.5712052,41.040656,8277028875
-73.5844127,41.0326628,8277056475
-73.5768957,41.0438054,8277076969
-73.6359008,41.059838,8034467952
-73.6500012,41.0848649,8038560100
-73.559880400000011,41.024819400000005,7967441849
-73.671334,41.0360474,8246513763
-73.692163500000021,41.0899929,8041032551
-73.6270507,41.0282939,8282758005
-73.6512976,41.0163257,7965105358
-73.627933,41.03202499999999,8282774383
-73.5954824,41.043731,8277057853
-73.6155784,41.02084769999999,7968814033
-73.6028375,41.0555526,8034440847
-73.6532145,41.0015071,7956474248
-73.6625153,41.0252794,8246515972
-73.6430115,41.0176555,8282754853
-73.7067621,41.0848252,8041001231
-73.5827779,41.04326,8277060993
-73.589308,41.0533583,8199172203
-73.5693417,41.040435,8277021211
-73.5751393,41.0332086,8277052825
-73.63928,41.0070478,7953011085
-73.6504117,41.0085293,7956510345
-73.6316474,41.037799200000009,8199815980
-73.6347634,41.0229297,8282744155
-73.6369008,41.1403405,8038759616
-73.6689467,41.039591899999991,8246509579
-73.5844521,41.0338215,8277081993
-73.6535023,41.016956799999996,7965100308
-73.5729782,41.0404217,8277042220
-73.598003,41.0351075,8277017444
-73.6524246,41.0213015,7965102163
-73.58425410000001,41.0331814,8277018744
-73.6086738,41.0231279,8038361527
-73.5977735,41.0347648,8277073017
-73.6569749,41.0832274,8038556793
-73.5717325,41.0134272,7967405838
-73.62551,41.0346216,8199817795
-73.6285866,41.06844869999999,8034461257
-73.5742617,41.0343511,8277038201
-73.6270654,41.0301265,8039910579
-73.6238159,41.0311509,8282734610
-73.5878549,41.0247682,8038381372
-73.6118737,41.0995087,8026869671
-73.6387414,41.0211791,8282726769
-73.635028,41.054154300000008,8034457674
-73.6067093,41.091044400000008,8026866642
-73.643995,41.0289718,8039673961
-73.6776837,41.1070397,8041225676
-73.5705847,41.0283913,8277056145
-73.5864692,41.0446984,8277011762
-73.6232885,41.0559197,8034448335
-73.6292363,41.053988,8034460742
-73.610902,41.0431513,8282746154
-73.6176327,41.0199529,7968811606
-73.5821095,41.0210572,7967508324
-73.5814366,41.037821500000007,8277012511
-73.6756553,41.046898200000008,8246522339
-73.6534737,41.0181497,7965099906
-73.6317356,41.026092599999991,8039829217
-73.649307,41.009001999999995,7956529405
-73.6547738,41.0589566,8038537874
-73.6224687,41.1190043,8026845174
-73.5672621,41.0528389,8067349274
-73.6144015,41.0274813,8282756904
-73.568499000000017,41.0436828,8277066579
-73.6547263,41.0105999,7956519496
-73.654016,41.0566501,8038539647
-73.6014629,41.042716000000006,8282727420
-73.6290206,41.0328871,8282760998
-73.602623,41.032316500000007,8282749321
-73.5824134,41.01678969999999,7967575488
-73.620792,41.029477299999996,8282718134
-73.6269143,41.029831800000004,8039910578
-73.6772215,41.1215574,8041307852
-73.6053044,41.0311029,8282751042
-73.6151043,41.0277437,8282759240
-73.6064201,41.0466912,8282717206
-73.6693706,41.0647155,8038537770
-73.6272674,41.0226523,8282737938
-73.5729881,41.048541100000008,8277041475
-73.6372901,41.0028399,7953011445
-73.6209295,41.0223649,7968813850
-73.6443587,41.1114508,8038693697
-73.6732941,41.04988440000001,8246544039
-73.5842556,41.0605651,8199156331
-73.6223099,41.0321993,8282766594
-73.5955775,41.0477949,8277044074
-73.582154400000007,41.020394,7967573737
-73.6443262,41.0889059,8038686852
-73.6514049,41.007366100000006,7956465421
-73.5873081,41.0355726,8277033159
-73.6157128,41.0994482,8026870874
-73.6110367,41.0279516,8282751417
-73.6545888,41.0197558,7965108903
-73.6158929,41.0402608,8282742966
-73.5875963,41.0345077,8277071962
-73.5862278,41.0613969,8199158456
-73.6558149,41.019363900000009,7965103882
-73.6585416,40.999321600000009,7956470506
-73.6545022,41.0034461,7956468278
-73.6557667,41.0073611,7956473198
-73.6508834,41.11816420000001,8038806422
-73.5825665,41.0500925,8277029977
-73.681367,41.0477753,8246508523
-73.6211712,41.023301600000011,7968813693
-73.6245758,41.0982201,8038687787
-73.6546158,41.007929700000005,7956531863
-73.6331322,41.0641098,8034467404
-73.5880446,41.049136899999993,8277010293
-73.6323279,41.0267555,8039829289
-73.6560633,40.993393800000007,7952864011
-73.6516929,41.003935799999994,7956424183
-73.6592184,41.0174963,7965103309
-73.6051566,41.0611948,8034438891
-73.6573836,41.0317637,7965322939
-73.6045996,41.0623966,8034445211
-73.6413993,41.0155713,7965069937
-73.658674,40.9970895,7952865518
-73.567604,41.0318394,8277039712
-73.6585626,40.9965088,7952865090
-73.5965345,41.061042400000005,8199124980
-73.5825969,41.0280657,8277024771
-73.5860505,41.0691915,8023796663
-73.6342673,41.0374004,8199800509
-73.6147451,41.045001200000009,8282739361
-73.5747621,41.0573796,8067355824
-73.6419285,41.014746,7965069977
-73.6226038,41.1266408,8023812966
-73.6189067,41.0562947,8034437300
-73.5646081,41.02305530000001,7967491650
-73.6245448,41.0226309,4095166942
-73.5940136,41.0789882,8023798308
-73.6771608,41.0719232,8040993745
-73.6414044,41.0205611,8282771048
-73.6853025,41.0786693,8040983472
-73.6550671,41.0164719,7965094848
-73.6872324,41.088476400000005,8041036891
-73.6395488,41.0585476,8034465031
-73.6280715,41.0861242,8034489477
-73.6270581,41.086607300000004,8038687339
-73.638114,41.0679634,8034461170
-73.690569,41.097307500000007,8041034056
-73.6915306,41.1016736,8041034471
-73.5776765,41.0688674,8023791708
-73.6927196,41.115385,8041225069
-73.6349902,41.1245537,8038728341
-73.6540942,41.11834309999999,8038806705
-73.6382347,41.138618699999995,8038721453
-73.653646,41.122325800000006,8038835039
-73.5859894,41.0412742,8277061442
-73.7103505,41.083094899999992,8040969024
-73.6274419,41.0303196,8039910564
-72.9388764,41.2894829,8644733852
-72.8948051,41.2533141,8627402773
-72.8914311,41.2536148,8627400760
-72.8915807,41.254665599999996,8627401926
-72.9362049,41.2858245,8644800520
-73.1532793,41.230584100000009,8616602181
-73.1329528,41.202989800000005,8618787178
-73.1401881,41.185574500000008,8618783772
-73.1257369,41.213376199999992,8619037793
-73.1611291,41.223953,8616452206
-73.1512926,41.215133800000004,8616638411
-73.1328184,41.184993700000007,8618729910
-73.1263068,41.2134497,8619021170
-73.138332800000015,41.182804199999993,8618761459
-73.1440111,41.2020016,8618702191
-73.1259596,41.236158799999991,8619036545
-73.1346676,41.235187,8619021573
-73.1319011,41.2270352,8619062871
-73.1446959,41.2076785,8618688996
-73.1345641,41.1757109,8618793190
-73.1294891,41.202625300000008,8618747788
-73.1541233,41.2198977,8616601921
-73.1354739,41.221169500000009,8619073072
-73.1249974,41.150981,8618786224
-73.151050700000013,41.1976876,8618767369
-73.1497009,41.2131894,8616624222
-73.142279,41.17423,8618738374
-73.1450845,41.1978046,8618686071
-73.1454518,41.177024100000004,8618730732
-73.1525799,41.22484,8616608947
-73.1271853,41.2115021,8619066183
-73.1561756,41.2026209,8618786954
-73.1522531,41.2243625,8616640585
-73.126815,41.188909,8618715430
-73.1312399,41.2336399,8619085722
-73.1357869,41.2030088,8618699083
-73.1295952,41.2065659,8618790468
-73.1565637,41.2049246,8618800719
-73.145119,41.176957400000006,8618715225
-73.1230404,41.217091800000006,8619066514
-73.1358052,41.2175825,8619075444
-73.1234029,41.210139199999993,8619086298
-73.1393673,41.1983399,8618720337
-73.1386539,41.2072363,8618724899
-73.1250094,41.2143909,8619081524
-73.1257322,41.149633800000004,8618790756
-73.1407085,41.1978821,8618762168
-73.1363803,41.1736985,8618697647
-73.1445367,41.187428399999995,8618759321
-73.1153333,41.207742399999994,8619048296
-73.1312129,41.2104442,8619080140
-73.1322584,41.2264112,8619021754
-73.1305563,41.217377700000007,8619054920
-73.132499,41.217887999999995,8619043783
-73.1288515,41.236977,8619014737
-73.158364,41.2183251,8616599762
-73.1338205,41.1940877,8618803382
-73.127590000000012,41.2289287,8619020752
-73.1337499,41.238187,8619014178
-73.1403676,41.18238680000001,8618773482
-73.1427487,41.199876299999993,8618687899
-73.1180471,41.21137929999999,8619029791
-73.1372925,41.1992878,8618764573
-73.1167056,41.2330792,8619065559
-73.1356893,41.229229599999989,8619065822
-73.1570546,41.2058138,8618691194
-73.147366,41.1819803,8618705643
-73.1362995,41.2098091,8619086021
-73.1374391,41.1733748,8618744915
-73.1288079,41.183733700000005,8618736609
-73.1210413,41.2169445,8619028212
-73.1417512,41.1988383,8618738946
-73.1395557,41.1819019,8618751850
-73.1411485,41.2205353,8619017274
-73.1239006,41.214423499999995,8619094080
-73.1549052,41.2274537,8616621322
-73.1349984,41.209360999999994,8619025662
-73.1386365,41.219558600000006,8619029700
-73.1361387,41.1764985,8618796930
-73.1146157,41.263051000000004,8624449300
-73.14138370000002,41.2095162,8619087898
-73.1201232,41.1946962,8619047369
-73.1322393,41.178290300000008,8618792735
-73.1474792,41.190743699999992,8618669761
-73.1585665,41.224151899999995,8616633418
-73.1163858,41.256136999999995,8624454017
-73.1336365,41.2028326,8618723996
-73.1250307,41.1919507,8618698880
-73.1592541,41.223239800000009,8616623372
-73.1309823,41.150087,8618746799
-73.1286246,41.2033838,8618682535
-73.134525,41.1949718,8618692251
-73.1452918,41.2048522,8618724114
-73.1341458,41.183509100000009,8618678272
-73.152701,41.219011400000007,8616634383
-73.1259427,41.150962200000009,8618790549
-73.1345442,41.1507037,8618726560
-73.1559728,41.2276301,8616636623
-73.1348257,41.208207,8619052648
-73.1374898,41.1753603,8618695952
-73.1116471,41.1549623,8618688556
-73.1487531,41.1955988,8618679633
-73.1402493,41.210059,8619016238
-73.1514482,41.1902396,8618750367
-73.1554395,41.226025,8616614646
-73.1464462,41.206470900000006,8618746367
-73.1365739,41.2002945,8618777797
-73.1463976,41.196166,8618752011
-73.1499689,41.215231500000009,8616615837
-73.1239049,41.2115996,8619089482
-73.1151399,41.2570494,8624469151
-73.1575038,41.169558499999994,8618708440
-73.1518666,41.2035873,8618695543
-73.1502921,41.215204,8616605577
-73.1208465,41.1928925,8619052692
-73.1488618,41.2127919,8616633264
-73.1482446,41.2106359,8616634869
-73.1345744,41.182817,8618694356
-73.1406939,41.189290000000007,8618764103
-73.1410289,41.1896013,8618687034
-73.1385777,41.1742923,8618777034
-73.1238235,41.212872400000009,8619086910
-73.1200348,41.1930539,8619091728
-73.1421257,41.17524550000001,8618716611
-73.1348581,41.227055799999995,8619068341
-73.1314714,41.2107307,8619074979
-73.1443371,41.232197000000006,8616611317
-73.1261066,41.2030813,8618722170
-73.1413581,41.1757782,8618698839
-73.1388742,41.215252799999995,8619078156
-73.1253539,41.153827,8618760063
-73.1552098,41.214899499999994,8616603662
-73.1244323,41.207047400000008,8618683598
-73.1496661,41.186263600000004,8618691567
-73.156676,41.2224651,8616639880
-73.1121351,41.1574266,8618784008
-73.1196318,41.1551255,8618697616
-73.1577975,41.2213446,8616611893
-73.1497903,41.1866026,8618703442
-73.1503865,41.1862152,8618677005
-73.152851000000013,41.176355700000009,8618793761
-73.148421,41.2142469,8616620796
-73.1501347,41.2058542,8618738888
-73.1249957,41.2112762,8619061274
-73.1515939,41.2027952,8618765799
-73.125262,41.209674,8619022918
-73.1334566,41.1792706,8618680641
-73.1503235,41.186607400000007,8618696290
-73.1482559,41.2216645,8616609752
-73.1234515,41.1532529,8618797146
-73.1258806,41.2102593,8619007859
-73.1457272,41.1870991,8618752934
-73.1243593,41.2438243,8619069392
-73.1282076,41.1551201,8618718373
-73.1476631,41.1999656,8618675032
-73.1296585,41.2275767,8619040588
-73.1277239,41.2109607,8619024276
-73.1479896,41.2012066,8618693072
-73.1280641,41.2252057,8619020448
-73.147029,41.176132899999992,8618779226
-73.1390412,41.201295699999996,8618716116
-73.1264609,41.2250428,8619029402
-73.1285273,41.1985747,8618683404
-73.1266951,41.2086747,8619014248
-73.142908,41.208071000000004,8618734681
-73.1285187,41.2093473,8619070313
-73.1343402,41.220293299999994,8619023164
-73.1437685,41.2095971,8616599397
-73.1325225,41.2037682,8618722735
-73.1309934,41.1851377,8618747661
-73.1317015,41.1851234,8618716488
-73.1329883,41.204192100000007,8618761689
-73.1193733,41.2518064,8619038429
-73.1331423,41.18560879999999,8618778508
-73.1202484,41.2536318,8619090287
-73.1454948,41.214319700000004,8616625634
-73.1375062,41.201274,8618752112
-73.1300085,41.179294699999993,8618686088
-73.1370586,41.191610100000005,8618789246
-73.1404335,41.2042683,8618791815
-73.1469693,41.2175438,8616596999
-73.1385106,41.2320913,8619016482
-73.150361,41.191477499999991,8618716739
-73.146816,41.2023351,8618781345
-73.1309059,41.19109910000001,8618725867
-73.1267234,41.1914539,8618704188
-73.1529883,41.227338,8616615016
-73.1308991,41.1947918,8618678078
-73.1491122,41.206391900000007,8618734829
-73.122187,41.2188796,8619048054
-73.1177362,41.2217758,8619083286
-73.4889821,41.1383051,8153206528
-73.4828983,41.1340171,8153208635
-73.4947153,41.137459899999996,8153188373
-73.4954219,41.153864,8150412940
-73.4954349,41.1380006,8153193998
-73.4568063,41.1539424,8150456442
-73.4757467,41.137903500000007,8153248618
-73.490279,41.140720599999995,8152379558
-73.4889716,41.1467182,8152630374
-73.4909425,41.1473107,8152377730
-73.4894017,41.1494352,8150430209
-73.4718995,41.1227425,8156717319
-73.4956876,41.1595007,8144909924
-73.4948572,41.1483601,8150417352
-73.5082585,41.187495500000004,8026738762
-73.5019592,41.2027821,8023873403
-73.483758,41.1639291,8144936331
-73.4861488,41.1348773,8153207765
-73.5015458,41.1525325,8150412808
-73.4887864,41.141001200000005,8152633544
-73.4796361,41.15270490000001,8150436039
-73.4906127,41.1532386,8150411175
